id,Counts_1st,Counts_2nd,Counts_3rd,Counts_4th,Total_Counts,Uniprot_id_gene,Uniprot_entry,pldt_score
RVBD2511:orn,2,1,2,0,5,RV2511,P9WIU1,91.95817565917969
RVBD0620:galK,1,2,2,0,5,RV0620,P9WN63,96.54815673828125
RVBD1020:mfd,2,1,2,0,5,RV1020,P9WMQ5,81.24201202392578
RVBD2584c:apt,3,1,1,0,5,RV2584c,P9WQ07,85.6278305053711
RVBD3485c:RVBD3485c,1,2,2,0,5,RV3485c,O06348,90.5334701538086
RVBD3171c:hpx,2,2,1,0,5,RV3171c,O53321,89.48657989501953
RVBD2277c:RVBD2277c,1,2,2,0,5,RV2277c,P9WLF1,92.71053314208984
RVBD1499:RVBD1499,1,2,2,0,5,RV1499,P71780,45.002952575683594
RVBD0209:RVBD0209,2,1,2,0,5,RV0209,P96391,90.71453857421875
RVBD1607:chaA,3,0,2,0,5,RV1607,O53910,90.70166015625
RVBD1529:fadD24,3,1,1,0,5,RV1529,O53903,89.1947250366211
RVBD0186:bglS,1,1,3,0,5,RV0186,O07430,96.28992462158203
RVBD2262c:RVBD2262c,3,1,1,0,5,RV2262c,O53536,87.85908508300781
RVBD3786c:RVBD3786c,2,2,1,0,5,RV3786c,P9WKW9,85.71221160888672
RVBD0587:yrbE2A,2,1,2,0,5,RV0587,I6Y870,89.38717651367188
RVBD0577:TB27.3,3,1,1,0,5,RV0577,P9WIR3,95.89961242675781
RVBD0099:fadD10,3,0,1,1,5,RV0099,P9WQ55,88.63243103027344
RVBD0194:RVBD0194,3,1,1,0,5,RV0194,O53645,84.62675476074219
rnpB:rnpB,3,2,0,0,5,rn,Q9VI93,
RVBD3544c:fadE28,2,2,1,0,5,RV3544c,P71857,96.90035247802734
RVBD2314c:RVBD2314c,1,2,2,0,5,RV2314c,P71898,96.34675598144531
RVBD1168c:PPE17,1,1,3,0,5,RV1168c,P9WI27,65.9158935546875
RVBD1056:RVBD1056,2,0,1,2,5,RV1056,O53404,95.84385681152344
RVBD3160c:RVBD3160c,3,0,2,0,5,RV3160c,O53310,91.5141830444336
RVBD2946c:pks1,3,0,2,0,5,RV2946c,P96285,87.18916320800781
RVBD3190c:RVBD3190c,2,1,2,0,5,RV3190c,O53336,81.50923919677734
RVBD1765c:RVBD1765c,3,0,2,0,5,RV1765c,O06798,84.2224349975586
RVBD1621c:cydD,3,0,2,0,5,RV1621c,O06138,88.5425796508789
RVBD3366:spoU,2,0,3,0,5,RV3366,O50394,92.6484375
RVBD1758:cut1,3,0,2,0,5,RV1758,O06793,94.2176513671875
RVBD3370c:dnaE2,3,0,0,2,5,RV3370c,P9WNT5,86.8155288696289
RVBD3412:RVBD3412,2,0,3,0,5,RV3412,P9WKY9,85.94647216796875
RVBD1238:sugC,2,1,2,0,5,RV1238,P9WQI3,91.37010955810547
RVBD2224c:caeA,4,0,1,0,5,RV2224c,P9WHR3,94.82601928710938
RVBD0670:end,3,0,2,0,5,RV0670,P9WQ13,97.58114624023438
RVBD0443:RVBD0443,0,0,5,0,5,RV0443,O53728,97.34017181396484
RVBD3498c:mce4B,3,1,1,0,5,RV3498c,I6X7G8,84.08242797851562
RVBD0793:RVBD0793,3,1,1,0,5,RV0793,O86332,96.61515045166016
RVBD3767c:RVBD3767c,2,0,3,0,5,RV3767c,P9WFH5,88.67579650878906
RVBD3579c:RVBD3579c,1,1,2,1,5,RV3579c,P9WFY5,84.59928894042969
RVBD3575c:RVBD3575c,2,1,2,0,5,RV3575c,P96857,93.64217376708984
RVBD0739:RVBD0739,1,2,2,0,5,RV0739,P9WKS1,89.41272735595703
RVBD0078:RVBD0078,1,0,4,0,5,RV0078,O53623,95.42974853515625
RVBD1538c:ansA,2,2,1,0,5,RV1538c,P9WPX5,95.67041015625
RVBD1396c:PE-PGRS25,1,1,3,0,5,RV1396c,P71664,94.67112731933594
RVBD0987:RVBD0987,3,0,2,0,5,RV0987,O53900,81.24691772460938
RVBD0244c:fadE5,0,0,5,0,5,RV0244c,O53666,97.94367218017578
RVBD3588c:canB,2,1,2,0,5,RV3588c,P9WPJ9,96.48159790039062
RVBD1488:RVBD1488,2,3,0,0,5,RV1488,P9WPR9,84.06278228759766
RVBD1691:RVBD1691,2,1,2,0,5,RV1691,O33193,90.98835754394531
RVBD2347c:esxP,2,1,2,0,5,RV2347c,P9WNI5,86.16072082519531
RVBD0768:aldA,2,1,2,0,5,RV0768,I6X9R9,97.50401306152344
RVBD1711:RVBD1711,2,1,2,0,5,RV1711,P9WHQ1,91.90988159179688
RVBD3734c:tgs2,3,1,1,0,5,RV3734c,P9WKC7,86.81671905517578
RVBD0069c:sdaA,2,2,1,0,5,RV0069c,P9WGT5,94.39397430419922
RVBD0567:RVBD0567,3,0,2,0,5,RV0567,O53764,95.4463119506836
RVBD1038c:esxJ,2,1,2,0,5,RV1038c,P9WNJ9,87.36438751220703
RVBD2449c:RVBD2449c,4,1,0,0,5,RV2449c,O53176,92.56055450439453
RVBD2832c:ugpC,2,0,3,0,5,RV2832c,I6X5H3,92.90199279785156
RVBD0534c:menA,1,1,3,0,5,RV0534c,P9WIP3,94.97085571289062
RVBD2063:mazE7,0,2,3,0,5,RV2063,P9WJ85,85.01026153564453
RVBD2729c:RVBD2729c,1,2,2,0,5,RV2729c,O33234,76.12462615966797
RVBD2456c:RVBD2456c,2,1,2,0,5,RV2456c,P9WJX1,87.58403778076172
RVBD0315:RVBD0315,2,1,2,0,5,RV0315,O07242,86.94326782226562
RVBD2866:relG,2,1,2,0,5,RV2866,O33348,94.68161010742188
RVBD2452c:RVBD2452c,4,0,1,0,5,RV2452c,O53179,59.95687484741211
RVBD2377c:mbtH,3,0,1,1,5,RV2377c,P9WIP5,89.48985290527344
RVBD1077:cbs,3,1,1,0,5,RV1077,P9WP51,92.78775787353516
RVBD2434c:RVBD2434c,2,0,2,1,5,RV2434c,P71915,86.74978637695312
RVBD0988:RVBD0988,3,1,1,0,5,RV0988,O86370,90.19984436035156
RVBD3705A:RVBD3705A,4,0,1,0,5,RV3705A,I6YGY9,61.146121978759766
RVBD0681:RVBD0681,2,1,2,0,5,RV0681,O53789,91.58587646484375
RVBD3534c:hsaF,1,2,2,0,5,RV3534c,P9WMK5,97.31141662597656
RVBD0135c:RVBD0135c,3,1,1,0,5,RV0135c,P96812,92.84761047363281
RVBD1197:esxK,2,1,2,0,5,RV1197,P9WNJ7,87.39336395263672
RVBD1097c:RVBD1097c,1,1,3,0,5,RV1097c,O53445,78.92416381835938
RVBD3649:RVBD3649,3,1,1,0,5,RV3649,O06359,90.10143280029297
RVBD0149:RVBD0149,1,1,3,0,5,RV0149,P96826,95.53810119628906
RVBD0713:RVBD0713,1,2,2,0,5,RV0713,I6WZ58,82.44032287597656
RVBD1588c:RVBD1588c,5,0,0,0,5,RV1588c,P9WLT9,79.78103637695312
RVBD2571c:RVBD2571c,3,0,2,0,5,RV2571c,P9WL89,88.33721160888672
RVBD3314c:deoA,2,0,3,0,5,RV3314c,P9WFS1,95.07372283935547
RVBD0839:RVBD0839,1,2,2,0,5,RV0839,I6X9X6,93.30484771728516
RVBD1820:ilvG,1,2,2,0,5,RV1820,P9WG39,95.32078552246094
RVBD3678c:RVBD3678c,2,2,1,0,5,RV3678c,I6YGW9,96.74946594238281
RVBD2720:lexA,2,0,3,0,5,RV2720,P9WHR7,77.38835906982422
RVBD1001:arcA,3,2,0,0,5,RV1001,P9WQ05,93.17216491699219
RVBD3382c:lytB1,3,1,1,0,5,RV3382c,P9WKF9,94.3806381225586
RVBD2637:dedA,1,1,3,0,5,RV2637,P9WP07,83.44459533691406
RVBD3140:fadE23,3,0,1,1,5,RV3140,P95186,90.31063079833984
RVBD2680:RVBD2680,1,0,4,0,5,RV2680,O86317,86.06275939941406
RVBD3827c:RVBD3827c,2,1,2,0,5,RV3827c,O07796,85.92700958251953
RVBD2180c:RVBD2180c,3,1,1,0,5,RV2180c,O53514,78.78085327148438
RVBD3397c:phyA,1,1,3,0,5,RV3397c,P9WHP3,91.8681411743164
RVBD3797:fadE35,2,0,3,0,5,RV3797,O53577,93.6277084350586
RVBD3320c:vapC44,1,2,2,0,5,RV3320c,P9WF53,97.49781036376953
RVBD2017:RVBD2017,0,2,2,1,5,RV2017,O53463,89.58386993408203
RVBD2320c:rocE,2,0,3,0,5,RV2320c,P71892,87.65579986572266
RVBD0340:RVBD0340,2,1,2,0,5,RV0340,O33270,52.550498962402344
RVBD3511:PE-PGRS55,3,0,2,0,5,RV3511,Q6MWW8,90.75874328613281
RVBD2861c:mapB,2,0,3,0,5,RV2861c,P9WK19,97.38887786865234
RVBD1770:RVBD1770,1,1,1,2,5,RV1770,O06803,91.21920776367188
RVBD1508A:RVBD1508A,3,1,1,0,5,RV1508A,Q79FN0,58.776588439941406
RVBD1485:hemZ,1,1,2,0,4,RV1485,P9WNE3,92.6131362915039
RVBD3820c:papA2,1,1,2,0,4,RV3820c,P9WIK7,96.23085021972656
RVBD3813c:RVBD3813c,0,2,2,0,4,RV3813c,O07810,96.28113555908203
RVBD3010c:pfkA,2,1,1,0,4,RV3010c,P9WID7,96.32366943359375
RVBD2982c:gpdA2,2,1,1,0,4,RV2982c,P9WN77,93.90287780761719
RVBD2952:RVBD2952,3,1,0,0,4,RV2952,P9WIN3,87.61451721191406
RVBD0940c:RVBD0940c,2,0,2,0,4,RV0940c,P9WKP1,96.48773956298828
RVBD0838:lpqR,1,1,2,0,4,RV0838,O53850,87.23128509521484
RVBD2830c:vapB22,2,1,1,0,4,RV2830c,P71622,89.71661376953125
RVBD1009:rpfB,2,0,2,0,4,RV1009,P9WG29,94.49557495117188
RVBD0922:RVBD0922,2,0,1,1,4,RV0922,I6Y560,86.2912368774414
RVBD0110:RVBD0110,2,1,1,0,4,RV0110,O53632,93.73505401611328
RVBD1215c:RVBD1215c,3,1,0,0,4,RV1215c,O05316,95.7750244140625
RVBD3144c:PPE52,1,0,3,0,4,RV3144c,I6X6H8,61.80995178222656
RVBD0045c:RVBD0045c,1,1,2,0,4,RV0045c,I6XU97,94.18895721435547
RVBD0672:fadE8,3,0,1,0,4,RV0672,I6X9J0,97.2141342163086
RVBD3287c:rsbW,2,0,2,0,4,RV3287c,P9WGX7,82.03482055664062
RVBD1554:frdC,2,0,1,1,4,RV1554,P9WNB7,93.05651092529297
RVBD1971:mce3F,1,1,2,0,4,RV1971,O53972,85.38953399658203
RVBD3343c:PPE54,2,0,2,0,4,RV3343c,Q6MWY2,49.42763900756836
RVBD1990c:RVBD1990c,1,0,3,0,4,RV1990c,P9WLP7,94.82716369628906
RVBD1737c:narK2,2,0,2,0,4,RV1737c,P9WJY7,92.88047790527344
RVBD2559c:RVBD2559c,3,0,1,0,4,RV2559c,P9WQN1,86.36029052734375
RVBD0451c:mmpS4,3,0,1,0,4,RV0451c,P9WJS9,84.82757568359375
RVBD0628c:RVBD0628c,1,1,2,0,4,RV0628c,P9WKS7,95.00214385986328
RVBD1872c:lldD2,3,1,0,0,4,RV1872c,P9WND5,90.32589721679688
RVBD3169:RVBD3169,2,0,1,1,4,RV3169,O53319,95.7177505493164
RVBD3024c:trmU,1,1,2,0,4,RV3024c,P9WJS5,91.95378112792969
RVBD3568c:hsaC,3,0,1,0,4,RV3568c,P9WNW7,96.4340591430664
RVBD0474:RVBD0474,2,2,0,0,4,RV0474,P9WMH9,83.57743072509766
RVBD1489A:RVBD1489A,2,1,1,0,4,RV1489A,L7N6A8,85.14789581298828
RVBD2427c:proA,2,1,1,0,4,RV2427c,P9WHV1,95.50159454345703
RVBD0653c:RVBD0653c,2,2,0,0,4,RV0653c,P96941,93.22164916992188
RVBD0185:RVBD0185,1,0,3,0,4,RV0185,O07429,92.45490264892578
RVBD2175c:RVBD2175c,1,1,2,0,4,RV2175c,O53509,80.20088958740234
RVBD0115:hddA,3,0,1,0,4,RV0115,O53637,88.83326721191406
RVBD3659c:RVBD3659c,2,0,2,0,4,RV3659c,P9WMT3,91.68443298339844
RVBD2045c:lipT,2,1,1,0,4,RV2045c,O53488,93.09859466552734
RVBD0754:PE-PGRS11,3,0,1,0,4,RV0754,Q79FW5,85.90768432617188
RVBD3743c:ctpJ,1,1,2,0,4,RV3743c,P9WPT7,84.44425964355469
RVBD2508c:RVBD2508c,1,1,2,0,4,RV2508c,O06171,88.7074203491211
RVBD1656:argF,3,0,1,0,4,RV1656,P9WIT9,97.02654266357422
RVBD1153c:omt,3,1,0,0,4,RV1153c,O06551,90.81446838378906
RVBD3179:RVBD3179,2,1,1,0,4,RV3179,O53329,93.74768829345703
RVBD1956:higA,1,1,2,0,4,RV1956,P9WJA7,74.56549835205078
RVBD0233:nrdB,2,0,2,0,4,RV0233,P9WH69,95.82821655273438
RVBD3200c:RVBD3200c,2,0,2,0,4,RV3200c,O53346,86.99430847167969
RVBD0229c:RVBD0229c,2,0,2,0,4,RV0229c,L0T5V6,96.56021881103516
RVBD2582:ppiB,2,1,1,0,4,RV2582,P9WHW1,87.90928649902344
RVBD0463:RVBD0463,1,0,3,0,4,RV0463,O53748,67.20113372802734
RVBD2286c:RVBD2286c,1,1,2,0,4,RV2286c,P9WLE7,93.25969696044922
RVBD3224:RVBD3224,2,1,1,0,4,RV3224,O05842,96.77198028564453
RVBD2517c:RVBD2517c,2,0,0,2,4,RV2517c,O53222,76.9154281616211
RVBD3515c:fadD19,3,0,1,0,4,RV3515c,P9WQ51,91.5549087524414
RVBD1961:RVBD1961,2,2,0,0,4,RV1961,P95253,64.34786987304688
RVBD1510:RVBD1510,2,0,2,0,4,RV1510,P9WLW1,88.9737777709961
RVBD1054:RVBD1054,1,1,2,0,4,RV1054,O53402,67.13673400878906
RVBD3746c:PE34,1,1,2,0,4,RV3746c,Q79FA1,87.03729248046875
RVBD0556:RVBD0556,3,0,0,1,4,RV0556,O06422,86.64269256591797
RVBD0374c:RVBD0374c,2,1,1,0,4,RV0374c,O53709,95.88925170898438
RVBD2475c:RVBD2475c,2,0,2,0,4,RV2475c,I6Y9E8,96.1155776977539
RVBD2081c:RVBD2081c,2,0,1,1,4,RV2081c,P9WLK5,33.276573181152344
RVBD1115:RVBD1115,2,1,1,0,4,RV1115,O06567,76.17214965820312
RVBD3003c:ilvB1,1,1,2,0,4,RV3003c,P9WG41,92.9012451171875
RVBD0072:RVBD0072,2,1,1,0,4,RV0072,P9WG17,90.61888122558594
RVBD2756c:hsdM,3,0,1,0,4,RV2756c,O33298,90.69544219970703
RVBD3104c:RVBD3104c,2,0,2,0,4,RV3104c,O05781,85.89627075195312
RVBD3194c:RVBD3194c,4,0,0,0,4,RV3194c,O53340,93.04108428955078
RVBD3614c:espD,2,0,2,0,4,RV3614c,P9WJD5,74.57521057128906
RVBD3677c:RVBD3677c,2,0,1,1,4,RV3677c,I6XHY3,95.27333068847656
RVBD1682:RVBD1682,2,1,1,0,4,RV1682,O33184,84.59675598144531
RVBD3726:RVBD3726,1,2,1,0,4,RV3726,O69693,94.57727813720703
RVBD1200:RVBD1200,2,0,2,0,4,RV1200,O05301,91.22575378417969
RVBD0962c:lprP,2,1,1,0,4,RV0962c,P9WK39,81.09794616699219
RVBD0800:pepC,2,1,1,0,4,RV0800,P9WHT1,94.66236114501953
RVBD1494:mazE4,3,0,1,0,4,RV1494,P9WJ91,86.86119842529297
RVBD0153c:ptbB,2,0,2,0,4,RV0153c,I6WXK4,86.34329986572266
RVBD0663:atsD,1,1,2,0,4,RV0663,I6XVW9,94.125
RVBD1062:RVBD1062,0,2,2,0,4,RV1062,O53410,95.7284164428711
RVBD0975c:fadE13,1,1,2,0,4,RV0975c,O86319,98.02384948730469
RVBD1540:RVBD1540,3,0,1,0,4,RV1540,P9WHQ3,94.26509857177734
RVBD0847:lpqS,3,0,1,0,4,RV0847,O53859,66.28569793701172
RVBD0219:RVBD0219,1,1,2,0,4,RV0219,P96401,84.44384002685547
RVBD2567:RVBD2567,0,1,3,0,4,RV2567,P9WL97,88.76434326171875
RVBD0427c:xthA,1,2,1,0,4,RV0427c,P96273,93.64436340332031
RVBD0745:RVBD0745,1,1,2,0,4,RV0745,I6X9N8,57.24932098388672
RVBD0174:mce1F,2,1,1,0,4,RV0174,L0T2W6,81.34483337402344
RVBD0908:ctpE,3,1,0,0,4,RV0908,P9WPT1,85.74589538574219
RVBD0696:RVBD0696,1,0,3,0,4,RV0696,P9WMX1,91.05587005615234
RVBD1091:PE-PGRS22,0,2,2,0,4,RV1091,Q79FS5,91.10298919677734
RVBD0133:RVBD0133,1,2,1,0,4,RV0133,P96810,93.59616088867188
RVBD3342:RVBD3342,1,0,3,0,4,RV3342,P9WK01,90.48868560791016
RVBD0035:fadD34,1,1,2,0,4,RV0035,L7N699,85.29888916015625
RVBD2144c:RVBD2144c,3,0,0,1,4,RV2144c,O06231,66.12017822265625
RVBD0363c:fba,0,2,2,0,4,RV0363c,P9WQA3,93.60932922363281
RVBD2470:glbO,2,0,2,0,4,RV2470,P9WN23,96.63679504394531
RVBD2727c:miaA,1,1,2,0,4,RV2727c,P9WJW1,94.63751220703125
RVBD1582c:RVBD1582c,1,1,2,0,4,RV1582c,O06608,88.28564453125
RVBD0344c:lpqJ,2,0,2,0,4,RV0344c,O06295,81.58328247070312
RVBD0252:nirB,1,1,2,0,4,RV0252,O53674,90.70673370361328
RVBD3347c:PPE55,1,0,3,0,4,RV3347c,Q6MWX9,
RVBD2530A:vapB39,2,0,2,0,4,RV2530A,P9WJ23,90.99121856689453
RVBD1646:PE17,2,0,2,0,4,RV1646,L7N681,75.71038055419922
RVBD1275:lprC,2,0,2,0,4,RV1275,O86337,88.24866485595703
RVBD1606:hisI,0,2,1,1,4,RV1606,P9WMM7,97.47444152832031
RVBD0147:RVBD0147,1,1,2,0,4,RV0147,P96824,91.0993881225586
RVBD2397c:cysA1,2,0,2,0,4,RV2397c,P9WQM1,89.11438751220703
RVBD2138:lppL,1,0,2,1,4,RV2138,O06237,89.97187042236328
RVBD0694:lldD1,2,1,1,0,4,RV0694,P9WND7,93.94325256347656
RVBD3139:fadE24,1,0,3,0,4,RV3139,P95187,87.44741821289062
RVBD1019:RVBD1019,2,0,2,0,4,RV1019,P96381,91.67877197265625
RVBD1057:RVBD1057,3,0,1,0,4,RV1057,O53405,81.12162780761719
RVBD3661:RVBD3661,2,1,1,0,4,RV3661,P9WGJ1,81.87540435791016
RVBD2432c:RVBD2432c,2,1,1,0,4,RV2432c,P71917,30.925073623657227
RVBD2568c:RVBD2568c,2,0,2,0,4,RV2568c,P9WL95,91.1958999633789
RVBD1517:RVBD1517,1,1,2,0,4,RV1517,P71796,68.68074798583984
RVBD2701c:suhB,1,2,1,0,4,RV2701c,P9WKI9,90.79427337646484
RVBD3427c:RVBD3427c,1,2,1,0,4,RV3427c,Q50701,91.52143096923828
RVBD1665:pks11,2,0,2,0,4,RV1665,P9WPF3,97.40773010253906
RVBD3570c:hsaA,2,0,2,0,4,RV3570c,P9WJA1,96.76602172851562
RVBD2840c:RVBD2840c,1,1,2,0,4,RV2840c,I6XFF7,88.63140869140625
RVBD2401:RVBD2401,2,0,2,0,4,RV2401,O86326,50.17054748535156
RVBD2134c:RVBD2134c,1,0,3,0,4,RV2134c,O06241,85.0117416381836
RVBD2897c:RVBD2897c,3,0,1,0,4,RV2897c,P9WPR1,90.53662109375
RVBD2888c:amiC,1,2,1,0,4,RV2888c,P9WQ95,95.7965087890625
RVBD1188:RVBD1188,2,1,1,0,4,RV1188,O50444,87.54212951660156
RVBD1404:RVBD1404,0,0,4,0,4,RV1404,P71672,89.56531524658203
RVBD1134:RVBD1134,1,0,2,1,4,RV1134,O06534,48.78756332397461
RVBD0894:RVBD0894,2,0,2,0,4,RV0894,P9WKP9,83.01786804199219
RVBD1367c:RVBD1367c,2,1,1,0,4,RV1367c,P9WLZ3,95.39939880371094
RVBD1664:pks9,2,0,2,0,4,RV1664,O06586,89.21672058105469
RVBD0499:RVBD0499,3,0,1,0,4,RV0499,P9WKT9,92.5156021118164
RVBD0607:RVBD0607,2,1,1,0,4,RV0607,O07771,82.41586303710938
RVBD3419c:gcp,2,0,2,0,4,RV3419c,P9WHT7,96.68075561523438
RVBD0386:RVBD0386,2,1,1,0,4,RV0386,O53720,87.82809448242188
RVBD2091c:RVBD2091c,2,0,2,0,4,RV2091c,P9WLJ5,59.18635559082031
RVBD0187:RVBD0187,2,1,1,0,4,RV0187,O07431,96.21532440185547
RVBD3476c:kgtP,1,1,2,0,4,RV3476c,I6XHB8,85.73600769042969
RVBD2469c:RVBD2469c,2,1,1,0,4,RV2469c,O53196,78.99571228027344
RVBD2062c:cobN,2,1,1,0,4,RV2062c,O53498,91.52214050292969
RVBD0819:mshD,3,0,1,0,4,RV0819,P9WJM7,91.88021850585938
RVBD0432:sodC,2,0,2,0,4,RV0432,P9WGE9,86.62000274658203
RVBD0981:mprA,2,0,2,0,4,RV0981,P9WGM9,89.24891662597656
RVBD1777:cyp144,3,0,1,0,4,RV1777,P9WPL1,92.32090759277344
RVBD0119:fadD7,2,0,2,0,4,RV0119,O07169,88.24005889892578
RVBD3542c:RVBD3542c,3,0,1,0,4,RV3542c,I6YGF8,92.51797485351562
RVBD3202c:RVBD3202c,2,0,2,0,4,RV3202c,O53348,84.91694641113281
RVBD1511:gmdA,2,0,2,0,4,RV1511,P71790,96.00161743164062
RVBD3068c:pgmA,1,1,2,0,4,RV3068c,I6Y2G3,96.3508529663086
RVBD0222:echA1,2,1,1,0,4,RV0222,P96404,95.71985626220703
RVBD0982:mprB,2,0,2,0,4,RV0982,P9WGL1,84.45799255371094
RVBD0877:RVBD0877,3,1,0,0,4,RV0877,P9WKR3,88.96129608154297
RVBD0144:RVBD0144,2,1,1,0,4,RV0144,P96821,75.25196838378906
RVBD0507:mmpL2,2,0,2,0,4,RV0507,P9WJV7,84.51293182373047
RVBD0561c:RVBD0561c,2,0,2,0,4,RV0561c,P9WNY9,91.38507080078125
RVBD2775:RVBD2775,1,1,2,0,4,RV2775,O33317,87.71300506591797
RVBD0858c:dapC,2,1,1,0,4,RV0858c,P9WPZ5,96.21053314208984
RVBD3299c:atsB,1,1,1,1,4,RV3299c,O65931,89.52068328857422
RVBD3006:lppZ,3,0,1,0,4,RV3006,I6Y293,88.7212142944336
RVBD2551c:RVBD2551c,0,0,2,2,4,RV2551c,I6Y9M6,89.44784545898438
RVBD3685c:cyp137,2,0,2,0,4,RV3685c,P9WPM5,88.30330657958984
RVBD1493:mutB,2,0,2,0,4,RV1493,P9WJK5,94.38257598876953
RVBD2489c:RVBD2489c,1,1,2,0,4,RV2489c,O53214,47.082027435302734
RVBD2410c:RVBD2410c,3,0,1,0,4,RV2410c,P71733,89.0028305053711
RVBD3879c:espK,3,0,1,0,4,RV3879c,P9WJC1,70.49610137939453
RVBD3586:RVBD3586,1,0,2,1,4,RV3586,P9WNW5,94.5826644897461
RVBD3500c:yrbE4B,2,1,1,0,4,RV3500c,I6Y3P5,87.05307006835938
RVBD2738c:RVBD2738c,1,1,2,0,4,RV2738c,I6YA47,92.02250671386719
RVBD0088:RVBD0088,0,1,3,0,4,RV0088,P9WM73,78.31080627441406
RVBD2197c:RVBD2197c,3,0,1,0,4,RV2197c,P9WLI9,58.47883605957031
RVBD0306:RVBD0306,2,1,1,0,4,RV0306,O07233,95.59376525878906
RVBD1469:ctpD,1,2,1,0,4,RV1469,P9WPT3,83.86000061035156
RVBD1707:RVBD1707,3,0,1,0,4,RV1707,O33206,89.25874328613281
RVBD1618:tesB1,2,2,0,0,4,RV1618,O06135,93.70380401611328
RVBD3446c:RVBD3446c,1,1,2,0,4,RV3446c,O06263,87.19657135009766
RVBD2758c:vapB21,2,1,1,0,4,RV2758c,P9WJ43,85.96568298339844
RVBD1790:PPE27,1,0,3,0,4,RV1790,Q79FK5,70.40665435791016
RVBD0128:RVBD0128,2,1,1,0,4,RV0128,P96805,84.46154022216797
RVBD0332:RVBD0332,1,1,2,0,4,RV0332,O07256,95.27816009521484
RVBD0184:RVBD0184,1,0,2,1,4,RV0184,O07428,86.79914855957031
RVBD1133c:metE,0,1,2,1,4,RV1133c,P9WK07,95.14015197753906
RVBD1132:RVBD1132,2,0,2,0,4,RV1132,O06583,93.77377319335938
RVBD1704c:cycA,1,1,2,0,4,RV1704c,O33203,80.54804229736328
RVBD1078:pra,2,0,2,0,4,RV1078,P9WIM7,83.25187683105469
RVBD2685:arsB1,2,1,1,0,4,RV2685,P9WPD7,92.32852935791016
RVBD0901:RVBD0901,2,1,1,0,4,RV0901,P9WJG5,67.83085632324219
RVBD3869:eccB1,3,0,1,0,4,RV3869,P9WNR7,90.79865264892578
RVBD2205c:RVBD2205c,1,1,2,0,4,RV2205c,P9WMT7,89.88584899902344
RVBD2617c:RVBD2617c,3,0,1,0,4,RV2617c,I6XER9,90.78041076660156
RVBD3156:nuoL,3,0,0,1,4,RV3156,P9WIW1,93.60787963867188
RVBD1196:PPE18,1,1,1,0,3,RV1196,L7N675,68.98725891113281
RVBD3698:RVBD3698,1,0,2,0,3,RV3698,I6YCS6,93.80693817138672
RVBD0814c:sseC2,1,0,2,0,3,RV0814c,P0CG95,91.44338989257812
RVBD3465:rmlC,2,0,1,0,3,RV3465,P9WH11,97.89569091796875
RVBD1330c:pncB1,1,0,2,0,3,RV1330c,P9WJI9,93.81553649902344
RVBD3621c:PPE65,0,2,1,0,3,RV3621c,P9WHX3,67.51181030273438
RVBD0958:RVBD0958,2,0,1,0,3,RV0958,P71552,92.83594512939453
RVBD3829c:RVBD3829c,2,0,1,0,3,RV3829c,O07794,93.56707000732422
RVBD0969:ctpV,2,0,1,0,3,RV0969,P9WPS3,82.11903381347656
RVBD3684:RVBD3684,1,1,1,0,3,RV3684,O69652,95.54132843017578
RVBD2625c:RVBD2625c,1,1,1,0,3,RV2625c,P9WHR1,88.92951202392578
RVBD1212c:glgA,2,1,0,0,3,RV1212c,P9WMZ1,96.59196472167969
RVBD3228:RVBD3228,1,0,2,0,3,RV3228,O05873,83.7600326538086
RVBD2495c:bkdC,2,0,1,0,3,RV2495c,O06159,85.3843765258789
RVBD1648:RVBD1648,2,1,0,0,3,RV1648,P94983,90.39582824707031
RVBD0893c:RVBD0893c,0,1,2,0,3,RV0893c,P9WFI1,89.828857421875
RVBD1768:PE-PGRS31,1,0,2,0,3,RV1768,Q79FK9,92.58645629882812
RVBD1760:RVBD1760,1,0,2,0,3,RV1760,P9WKB9,81.82943725585938
RVBD3151:nuoG,3,0,0,0,3,RV3151,P9WIV9,94.22782897949219
RVBD0569:RVBD0569,2,0,1,0,3,RV0569,P9WM83,74.2420425415039
RVBD1671:RVBD1671,1,0,2,0,3,RV1671,O53918,70.03799438476562
RVBD1850:ureC,3,0,0,0,3,RV1850,P9WFF1,96.88431549072266
RVBD0097:RVBD0097,1,0,2,0,3,RV0097,P9WG83,94.42041778564453
RVBD0724:sppA,1,0,2,0,3,RV0724,P95072,81.73014068603516
RVBD1125:RVBD1125,2,1,0,0,3,RV1125,O06577,95.510498046875
RVBD0447c:ufaA1,2,0,1,0,3,RV0447c,O53732,89.67829132080078
RVBD3697c:vapC48,3,0,0,0,3,RV3697c,P9WF47,96.39469146728516
RVBD3027c:RVBD3027c,2,1,0,0,3,RV3027c,I6YEZ8,86.76384735107422
RVBD1417:RVBD1417,2,0,1,0,3,RV1417,P9WLY1,91.93792724609375
RVBD2048c:pks12,3,0,0,0,3,RV2048c,I6XD69,
RVBD3761c:fadE36,1,1,1,0,3,RV3761c,O69727,92.37735748291016
RVBD3234c:tgs3,2,0,1,0,3,RV3234c,P9WKC5,81.99505615234375
RVBD0166:fadD5,2,0,1,0,3,RV0166,O07411,88.57005310058594
RVBD1747:RVBD1747,2,0,1,0,3,RV1747,O65934,80.16913604736328
